title_theta content_theta p r
0.33684210526315794 0.4789473684210527 0.26069078947368424 0.8086734693877551
0.33684210526315794 0.5263157894736842 0.27090592334494773 0.7933673469387755
0.33684210526315794 0.5736842105263158 0.2750689972401104 0.7627551020408163
0.33684210526315794 0.6210526315789474 0.3325842696629214 0.7551020408163265
0.33684210526315794 0.6684210526315789 0.336 0.75
0.33684210526315794 0.7157894736842105 0.3537331701346389 0.7372448979591837
0.33684210526315794 0.7631578947368421 0.37552155771905427 0.6887755102040817
0.33684210526315794 0.8105263157894737 0.38427947598253276 0.673469387755102
0.33684210526315794 0.8578947368421053 0.3933933933933934 0.6683673469387755
0.33684210526315794 0.9052631578947369 0.4 0.6581632653061225
0.33684210526315794 0.9526315789473684 0.39906832298136646 0.6556122448979592
0.33684210526315794 1.0 0.39906832298136646 0.6556122448979592
0.38421052631578945 0.1 0.08395522388059702 0.9183673469387755
0.38421052631578945 0.1473684210526316 0.11994469408918078 0.8852040816326531
0.38421052631578945 0.19473684210526315 0.1334932054356515 0.8520408163265306
0.38421052631578945 0.24210526315789474 0.15599268069533395 0.8698979591836735
0.38421052631578945 0.2894736842105263 0.17278043593833067 0.8290816326530612
0.38421052631578945 0.33684210526315794 0.2009773976786805 0.8392857142857143
0.38421052631578945 0.38421052631578945 0.2160904255319149 0.8290816326530612
0.38421052631578945 0.43157894736842106 0.24884437596302003 0.8239795918367347
0.38421052631578945 0.4789473684210527 0.2682926829268293 0.8137755102040817
0.38421052631578945 0.5263157894736842 0.2944015444015444 0.7780612244897959
0.38421052631578945 0.5736842105263158 0.31493506493506496 0.7423469387755102
0.38421052631578945 0.6210526315789474 0.37467700258397935 0.7397959183673469
0.38421052631578945 0.6684210526315789 0.39858156028368796 0.7168367346938775
0.38421052631578945 0.7157894736842105 0.3979135618479881 0.6811224489795918
0.38421052631578945 0.7631578947368421 0.3851963746223565 0.6505102040816326
0.38421052631578945 0.8105263157894737 0.3951219512195122 0.6198979591836735
0.38421052631578945 0.8578947368421053 0.42328042328042326 0.6122448979591837
0.38421052631578945 0.9052631578947369 0.4566929133858268 0.5918367346938775
0.38421052631578945 0.9526315789473684 0.46153846153846156 0.5969387755102041
0.38421052631578945 1.0 0.4594059405940594 0.5918367346938775
0.43157894736842106 0.1 0.08403361344537816 0.9183673469387755
0.43157894736842106 0.1473684210526316 0.11994469408918078 0.8852040816326531
0.43157894736842106 0.19473684210526315 0.13222486144101345 0.8520408163265306
0.43157894736842106 0.24210526315789474 0.1579191825359963 0.8673469387755102
0.43157894736842106 0.2894736842105263 0.1766612641815235 0.8341836734693877
0.43157894736842106 0.33684210526315794 0.20285359801488834 0.8341836734693877
0.43157894736842106 0.38421052631578945 0.2185385656292287 0.8239795918367347
0.43157894736842106 0.43157894736842106 0.25274725274725274 0.8214285714285714
0.43157894736842106 0.4789473684210527 0.27886323268206037 0.8010204081632653
0.43157894736842106 0.5263157894736842 0.3114080164439877 0.7729591836734694
0.43157894736842106 0.5736842105263158 0.3392226148409894 0.7346938775510204
0.43157894736842106 0.6210526315789474 0.4148471615720524 0.7270408163265306
0.43157894736842106 0.6684210526315789 0.4310077519379845 0.7091836734693877
0.43157894736842106 0.7157894736842105 0.43023255813953487 0.6607142857142857
0.43157894736842106 0.7631578947368421 0.418848167539267 0.6122448979591837
0.43157894736842106 0.8105263157894737 0.4547244094488189 0.5892857142857143
0.43157894736842106 0.8578947368421053 0.4870689655172414 0.576530612244898
0.43157894736842106 0.9052631578947369 0.542997542997543 0.5637755102040817
0.43157894736842106 0.9526315789473684 0.542713567839196 0.5510204081632653
0.43157894736842106 1.0 0.5415617128463476 0.548469387755102
0.4789473684210527 0.1 0.08403361344537816 0.9183673469387755
0.4789473684210527 0.1473684210526316 0.12040249826509368 0.8852040816326531
0.4789473684210527 0.19473684210526315 0.13222486144101345 0.8520408163265306
0.4789473684210527 0.24210526315789474 0.1572356215213358 0.8647959183673469
0.4789473684210527 0.2894736842105263 0.1783754116355653 0.8290816326530612
0.4789473684210527 0.33684210526315794 0.20490257699560024 0.8316326530612245
0.4789473684210527 0.38421052631578945 0.22245179063360881 0.8239795918367347
0.4789473684210527 0.43157894736842106 0.26359143327841844 0.8163265306122449
0.4789473684210527 0.4789473684210527 0.2907735321528425 0.7959183673469388
0.4789473684210527 0.5263157894736842 0.32119914346895073 0.7653061224489796
0.4789473684210527 0.5736842105263158 0.3491484184914842 0.7321428571428571
0.4789473684210527 0.6210526315789474 0.42065868263473055 0.7168367346938775
0.4789473684210527 0.6684210526315789 0.4392220421393841 0.6913265306122449
0.4789473684210527 0.7157894736842105 0.45765765765765765 0.6479591836734694
0.4789473684210527 0.7631578947368421 0.474 0.6045918367346939
0.4789473684210527 0.8105263157894737 0.4888888888888889 0.5612244897959183
0.4789473684210527 0.8578947368421053 0.5572916666666666 0.5459183673469388
0.4789473684210527 0.9052631578947369 0.6276923076923077 0.5204081632653061
0.4789473684210527 0.9526315789473684 0.6337579617834395 0.5076530612244898
0.4789473684210527 1.0 0.6336633663366337 0.4897959183673469
0.5263157894736842 0.1 0.08403361344537816 0.9183673469387755
0.5263157894736842 0.1473684210526316 0.12040249826509368 0.8852040816326531
0.5263157894736842 0.19473684210526315 0.13222486144101345 0.8520408163265306
0.5263157894736842 0.24210526315789474 0.1572356215213358 0.8647959183673469
0.5263157894736842 0.2894736842105263 0.1784934497816594 0.8341836734693877
0.5263157894736842 0.33684210526315794 0.2052896725440806 0.8316326530612245
0.5263157894736842 0.38421052631578945 0.22183828610919143 0.8188775510204082
0.5263157894736842 0.43157894736842106 0.2616899097621001 0.8137755102040817
0.5263157894736842 0.4789473684210527 0.2919020715630885 0.7908163265306123
0.5263157894736842 0.5263157894736842 0.32356134636264927 0.7602040816326531
0.5263157894736842 0.5736842105263158 0.35315985130111527 0.7270408163265306
0.5263157894736842 0.6210526315789474 0.42725880551301687 0.7117346938775511
0.5263157894736842 0.6684210526315789 0.44908180300500833 0.6862244897959183
0.5263157894736842 0.7157894736842105 0.44756554307116103 0.6096938775510204
0.5263157894736842 0.7631578947368421 0.46361746361746364 0.5688775510204082
0.5263157894736842 0.8105263157894737 0.49760765550239233 0.5306122448979592
0.5263157894736842 0.8578947368421053 0.5625 0.5051020408163265
0.5263157894736842 0.9052631578947369 0.6372881355932203 0.47959183673469385
0.5263157894736842 0.9526315789473684 0.6571428571428571 0.46938775510204084
0.5263157894736842 1.0 0.6475095785440613 0.43112244897959184
0.5736842105263158 0.1 0.08403361344537816 0.9183673469387755
0.5736842105263158 0.1473684210526316 0.12040249826509368 0.8852040816326531
0.5736842105263158 0.19473684210526315 0.13182897862232779 0.8494897959183674
0.5736842105263158 0.24210526315789474 0.1572356215213358 0.8647959183673469
0.5736842105263158 0.2894736842105263 0.1784934497816594 0.8341836734693877
0.5736842105263158 0.33684210526315794 0.20363408521303258 0.8290816326530612
0.5736842105263158 0.38421052631578945 0.22130013831258644 0.8163265306122449
0.5736842105263158 0.43157894736842106 0.26108374384236455 0.8112244897959183
0.5736842105263158 0.4789473684210527 0.28944911297852477 0.7908163265306123
0.5736842105263158 0.5263157894736842 0.3235294117647059 0.7576530612244898
0.5736842105263158 0.5736842105263158 0.3533083645443196 0.7219387755102041
0.5736842105263158 0.6210526315789474 0.4281298299845441 0.7066326530612245
0.5736842105263158 0.6684210526315789 0.44763513513513514 0.6760204081632653
0.5736842105263158 0.7157894736842105 0.4474187380497132 0.5969387755102041
0.5736842105263158 0.7631578947368421 0.45905172413793105 0.5433673469387755
0.5736842105263158 0.8105263157894737 0.4824120603015075 0.4897959183673469
0.5736842105263158 0.8578947368421053 0.580441640378549 0.46938775510204084
0.5736842105263158 0.9052631578947369 0.66015625 0.43112244897959184
0.5736842105263158 0.9526315789473684 0.6965811965811965 0.41581632653061223
0.5736842105263158 1.0 0.6944444444444444 0.3826530612244898
0.6210526315789474 0.1 0.08405323371468597 0.9183673469387755
0.6210526315789474 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.6210526315789474 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.6210526315789474 0.24210526315789474 0.15730858468677494 0.8647959183673469
0.6210526315789474 0.2894736842105263 0.17859093391589295 0.8341836734693877
0.6210526315789474 0.33684210526315794 0.20453115166771554 0.8290816326530612
0.6210526315789474 0.38421052631578945 0.22099447513812154 0.8163265306122449
0.6210526315789474 0.43157894736842106 0.2625928984310487 0.8112244897959183
0.6210526315789474 0.4789473684210527 0.2916274694261524 0.7908163265306123
0.6210526315789474 0.5263157894736842 0.3274725274725275 0.7602040816326531
0.6210526315789474 0.5736842105263158 0.35687263556116017 0.7219387755102041
0.6210526315789474 0.6210526315789474 0.43670886075949367 0.7040816326530612
0.6210526315789474 0.6684210526315789 0.45051194539249145 0.673469387755102
0.6210526315789474 0.7157894736842105 0.4507874015748031 0.5841836734693877
0.6210526315789474 0.7631578947368421 0.46651785714285715 0.5331632653061225
0.6210526315789474 0.8105263157894737 0.49606299212598426 0.48214285714285715
0.6210526315789474 0.8578947368421053 0.6148648648648649 0.4642857142857143
0.6210526315789474 0.9052631578947369 0.7106382978723405 0.4260204081632653
0.6210526315789474 0.9526315789473684 0.7571428571428571 0.40561224489795916
0.6210526315789474 1.0 0.7578947368421053 0.3673469387755102
0.6684210526315789 0.1 0.08405323371468597 0.9183673469387755
0.6684210526315789 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.6684210526315789 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.6684210526315789 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.6684210526315789 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.6684210526315789 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.6684210526315789 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.6684210526315789 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.6684210526315789 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.6684210526315789 0.5263157894736842 0.3263506063947078 0.7551020408163265
0.6684210526315789 0.5736842105263158 0.35841836734693877 0.7168367346938775
0.6684210526315789 0.6210526315789474 0.43980738362760835 0.6989795918367347
0.6684210526315789 0.6684210526315789 0.4540727902946274 0.6683673469387755
0.6684210526315789 0.7157894736842105 0.45129224652087474 0.5790816326530612
0.6684210526315789 0.7631578947368421 0.45517241379310347 0.5051020408163265
0.6684210526315789 0.8105263157894737 0.4835164835164835 0.4489795918367347
0.6684210526315789 0.8578947368421053 0.5985663082437276 0.4260204081632653
0.6684210526315789 0.9052631578947369 0.7142857142857143 0.39540816326530615
0.6684210526315789 0.9526315789473684 0.7619047619047619 0.3673469387755102
0.6684210526315789 1.0 0.7633136094674556 0.32908163265306123
0.7157894736842105 0.1 0.08405323371468597 0.9183673469387755
0.7157894736842105 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.7157894736842105 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.7157894736842105 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.7157894736842105 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.7157894736842105 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.7157894736842105 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.7157894736842105 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.7157894736842105 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.7157894736842105 0.5263157894736842 0.32671081677704195 0.7551020408163265
0.7157894736842105 0.5736842105263158 0.35309278350515466 0.6989795918367347
0.7157894736842105 0.6210526315789474 0.43044189852700493 0.6709183673469388
0.7157894736842105 0.6684210526315789 0.44206773618538325 0.6326530612244898
0.7157894736842105 0.7157894736842105 0.44646464646464645 0.5637755102040817
0.7157894736842105 0.7631578947368421 0.4547563805104408 0.5
0.7157894736842105 0.8105263157894737 0.48333333333333334 0.44387755102040816
0.7157894736842105 0.8578947368421053 0.5970695970695971 0.41581632653061223
0.7157894736842105 0.9052631578947369 0.7033492822966507 0.375
0.7157894736842105 0.9526315789473684 0.7597765363128491 0.3469387755102041
0.7157894736842105 1.0 0.782051282051282 0.3112244897959184
0.7631578947368421 0.1 0.08405323371468597 0.9183673469387755
0.7631578947368421 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.7631578947368421 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.7631578947368421 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.7631578947368421 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.7631578947368421 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.7631578947368421 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.7631578947368421 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.7631578947368421 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.7631578947368421 0.5263157894736842 0.32671081677704195 0.7551020408163265
0.7631578947368421 0.5736842105263158 0.35309278350515466 0.6989795918367347
0.7631578947368421 0.6210526315789474 0.43414634146341463 0.6811224489795918
0.7631578947368421 0.6684210526315789 0.44404973357015987 0.6377551020408163
0.7631578947368421 0.7157894736842105 0.4482758620689655 0.5637755102040817
0.7631578947368421 0.7631578947368421 0.45794392523364486 0.5
0.7631578947368421 0.8105263157894737 0.48450704225352115 0.4387755102040816
0.7631578947368421 0.8578947368421053 0.5939849624060151 0.4030612244897959
0.7631578947368421 0.9052631578947369 0.7171717171717171 0.3622448979591837
0.7631578947368421 0.9526315789473684 0.7621951219512195 0.31887755102040816
0.7631578947368421 1.0 0.7862595419847328 0.2627551020408163
0.8105263157894737 0.1 0.08405323371468597 0.9183673469387755
0.8105263157894737 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.8105263157894737 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.8105263157894737 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.8105263157894737 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.8105263157894737 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.8105263157894737 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.8105263157894737 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.8105263157894737 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.8105263157894737 0.5263157894736842 0.32671081677704195 0.7551020408163265
0.8105263157894737 0.5736842105263158 0.3535483870967742 0.6989795918367347
0.8105263157894737 0.6210526315789474 0.43485342019543977 0.6811224489795918
0.8105263157894737 0.6684210526315789 0.44876325088339225 0.6479591836734694
0.8105263157894737 0.7157894736842105 0.45010183299389 0.5637755102040817
0.8105263157894737 0.7631578947368421 0.460093896713615 0.5
0.8105263157894737 0.8105263157894737 0.4828571428571429 0.43112244897959184
0.8105263157894737 0.8578947368421053 0.5826771653543307 0.37755102040816324
0.8105263157894737 0.9052631578947369 0.7065217391304348 0.33163265306122447
0.8105263157894737 0.9526315789473684 0.7516778523489933 0.2857142857142857
0.8105263157894737 1.0 0.7652173913043478 0.22448979591836735
0.8578947368421053 0.1 0.08405323371468597 0.9183673469387755
0.8578947368421053 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.8578947368421053 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.8578947368421053 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.8578947368421053 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.8578947368421053 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.8578947368421053 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.8578947368421053 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.8578947368421053 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.8578947368421053 0.5263157894736842 0.32671081677704195 0.7551020408163265
0.8578947368421053 0.5736842105263158 0.3535483870967742 0.6989795918367347
0.8578947368421053 0.6210526315789474 0.43485342019543977 0.6811224489795918
0.8578947368421053 0.6684210526315789 0.44876325088339225 0.6479591836734694
0.8578947368421053 0.7157894736842105 0.45010183299389 0.5637755102040817
0.8578947368421053 0.7631578947368421 0.4666666666666667 0.5
0.8578947368421053 0.8105263157894737 0.49271137026239065 0.43112244897959184
0.8578947368421053 0.8578947368421053 0.5967078189300411 0.36989795918367346
0.8578947368421053 0.9052631578947369 0.7341040462427746 0.3239795918367347
0.8578947368421053 0.9526315789473684 0.7883211678832117 0.2755102040816326
0.8578947368421053 1.0 0.7865168539325843 0.17857142857142858
0.9052631578947369 0.1 0.08405323371468597 0.9183673469387755
0.9052631578947369 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.9052631578947369 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.9052631578947369 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.9052631578947369 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.9052631578947369 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.9052631578947369 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.9052631578947369 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.9052631578947369 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.9052631578947369 0.5263157894736842 0.32671081677704195 0.7551020408163265
0.9052631578947369 0.5736842105263158 0.3535483870967742 0.6989795918367347
0.9052631578947369 0.6210526315789474 0.43485342019543977 0.6811224489795918
0.9052631578947369 0.6684210526315789 0.44876325088339225 0.6479591836734694
0.9052631578947369 0.7157894736842105 0.45010183299389 0.5637755102040817
0.9052631578947369 0.7631578947368421 0.4628297362110312 0.4923469387755102
0.9052631578947369 0.8105263157894737 0.4911242603550296 0.42346938775510207
0.9052631578947369 0.8578947368421053 0.5932203389830508 0.35714285714285715
0.9052631578947369 0.9052631578947369 0.7317073170731707 0.30612244897959184
0.9052631578947369 0.9526315789473684 0.7923076923076923 0.2627551020408163
0.9052631578947369 1.0 0.7681159420289855 0.13520408163265307
0.9526315789473684 0.1 0.08405323371468597 0.9183673469387755
0.9526315789473684 0.1473684210526316 0.12044429017702186 0.8852040816326531
0.9526315789473684 0.19473684210526315 0.1318811881188119 0.8494897959183674
0.9526315789473684 0.24210526315789474 0.1575278810408922 0.8647959183673469
0.9526315789473684 0.2894736842105263 0.17888402625820568 0.8341836734693877
0.9526315789473684 0.33684210526315794 0.20491803278688525 0.8290816326530612
0.9526315789473684 0.38421052631578945 0.22145328719723184 0.8163265306122449
0.9526315789473684 0.43157894736842106 0.2634631317315659 0.8112244897959183
0.9526315789473684 0.4789473684210527 0.29084041548630785 0.7857142857142857
0.9526315789473684 0.5263157894736842 0.32671081677704195 0.7551020408163265
0.9526315789473684 0.5736842105263158 0.3535483870967742 0.6989795918367347
0.9526315789473684 0.6210526315789474 0.43485342019543977 0.6811224489795918
0.9526315789473684 0.6684210526315789 0.44876325088339225 0.6479591836734694
0.9526315789473684 0.7157894736842105 0.44742268041237115 0.5535714285714286
0.9526315789473684 0.7631578947368421 0.4567901234567901 0.4719387755102041
0.9526315789473684 0.8105263157894737 0.486404833836858 0.4107142857142857
0.9526315789473684 0.8578947368421053 0.592436974789916 0.3596938775510204
0.9526315789473684 0.9052631578947369 0.7272727272727273 0.30612244897959184
0.9526315789473684 0.9526315789473684 0.7704918032786885 0.23979591836734693
0.9526315789473684 1.0 0.7894736842105263 0.11479591836734694
1.0 0.1 0.08405323371468597 0.9183673469387755
1.0 0.1473684210526316 0.12044429017702186 0.8852040816326531
1.0 0.19473684210526315 0.1318811881188119 0.8494897959183674
1.0 0.24210526315789474 0.1575278810408922 0.8647959183673469
1.0 0.2894736842105263 0.17888402625820568 0.8341836734693877
1.0 0.33684210526315794 0.20491803278688525 0.8290816326530612
1.0 0.38421052631578945 0.22145328719723184 0.8163265306122449
1.0 0.43157894736842106 0.2634631317315659 0.8112244897959183
1.0 0.4789473684210527 0.29084041548630785 0.7857142857142857
1.0 0.5263157894736842 0.3259668508287293 0.7525510204081632
1.0 0.5736842105263158 0.35271317829457366 0.6964285714285714
1.0 0.6210526315789474 0.433931484502447 0.6785714285714286
1.0 0.6684210526315789 0.44778761061946903 0.6454081632653061
1.0 0.7157894736842105 0.4462809917355372 0.5510204081632653
1.0 0.7631578947368421 0.45409429280397023 0.46683673469387754
1.0 0.8105263157894737 0.48328267477203646 0.40561224489795916
1.0 0.8578947368421053 0.5889830508474576 0.35459183673469385
1.0 0.9052631578947369 0.7239263803680982 0.3010204081632653
1.0 0.9526315789473684 0.7787610619469026 0.22448979591836735
1.0 1.0 0.896551724137931 0.0663265306122449
